valid_time,dswrf,vbdsf,vddsf
2022-01-21 23:00:00,130.89999389648438,0.0,130.89999389648438
2022-01-22 03:00:00,0.0,0.0,0.0
2022-01-22 22:00:00,395.3999938964844,940.0,69.19999694824219
2022-01-22 23:00:00,217.39999389648438,840.0,43.599998474121094
2022-01-23 00:00:00,26.200000762939453,334.29998779296875,13.800000190734863
2022-01-23 03:00:00,0.0,0.0,0.0
2022-01-23 04:00:00,0.0,0.0,0.0
2022-01-22 09:00:00,0.0,0.0,0.0
2022-01-22 12:00:00,0.0,0.0,0.0
2022-01-22 11:00:00,0.0,0.0,0.0
2022-01-22 10:00:00,0.0,0.0,0.0
2022-01-22 07:00:00,0.0,0.0,0.0
2022-01-22 08:00:00,0.0,0.0,0.0
2022-01-22 06:00:00,0.0,0.0,0.0
2022-01-22 13:00:00,0.0,0.0,0.0
2022-01-22 14:00:00,0.0,0.0,0.0
2022-01-23 05:00:00,0.0,0.0,0.0
2022-01-22 15:00:00,90.9000015258789,649.0,25.600000381469727
2022-01-22 16:00:00,285.6000061035156,903.0,49.5
2022-01-22 17:00:00,452.1000061035156,1002.0,61.20000076293945
2022-01-22 18:00:00,568.7999877929688,1049.0,67.4000015258789
2022-01-22 19:00:00,622.7000122070312,1068.0,68.9000015258789
2022-01-22 20:00:00,608.0,1058.0,68.69999694824219
2022-01-22 21:00:00,531.5,1033.0,64.80000305175781
2022-01-23 01:00:00,0.0,0.0,0.0
2022-01-23 02:00:00,0.0,0.0,0.0
2022-01-23 22:00:00,398.70001220703125,972.0,56.29999923706055
2022-01-24 00:00:00,28.899999618530273,349.0,14.600000381469727
2022-01-24 01:00:00,0.0,0.0,0.0
2022-01-24 02:00:00,0.0,0.0,0.0
2022-01-24 04:00:00,0.0,0.0,0.0
2022-01-23 12:00:00,0.0,0.0,0.0
2022-01-23 06:00:00,0.0,0.0,0.0
2022-01-23 09:00:00,0.0,0.0,0.0
2022-01-23 07:00:00,0.0,0.0,0.0
2022-01-23 10:00:00,0.0,0.0,0.0
2022-01-23 11:00:00,0.0,0.0,0.0
2022-01-23 08:00:00,0.0,0.0,0.0
2022-01-23 13:00:00,0.0,0.0,0.0
2022-01-24 03:00:00,0.0,0.0,0.0
2022-01-23 14:00:00,0.0,0.0,0.0
2022-01-23 15:00:00,93.5,647.5,27.200000762939453
2022-01-23 16:00:00,289.20001220703125,910.0,49.20000076293945
2022-01-23 17:00:00,457.1000061035156,1013.0,59.0
2022-01-23 18:00:00,572.2999877929688,1051.0,67.0
2022-01-23 19:00:00,624.4000244140625,1065.0,68.5999984741211
2022-01-23 20:00:00,611.7000122070312,1060.0,67.9000015258789
2022-01-23 21:00:00,534.2999877929688,1033.0,63.79999923706055
2022-01-23 23:00:00,219.8000030517578,800.0,43.29999923706055
2022-01-24 05:00:00,0.0,0.0,0.0
2022-01-24 22:00:00,403.0,972.0,57.0
2022-01-25 00:00:00,30.600000381469727,208.0,21.299999237060547
2022-01-25 02:00:00,0.0,0.0,0.0
2022-01-25 04:00:00,0.0,0.0,0.0
2022-01-24 10:00:00,0.0,0.0,0.0
2022-01-24 09:00:00,0.0,0.0,0.0
2022-01-24 07:00:00,0.0,0.0,0.0
2022-01-24 11:00:00,0.0,0.0,0.0
2022-01-24 13:00:00,0.0,0.0,0.0
2022-01-24 06:00:00,0.0,0.0,0.0
2022-01-24 12:00:00,0.0,0.0,0.0
2022-01-24 08:00:00,0.0,0.0,0.0
2022-01-25 03:00:00,0.0,0.0,0.0
2022-01-24 14:00:00,0.0,0.0,0.0
2022-01-24 15:00:00,95.5,649.0,27.700000762939453
2022-01-24 17:00:00,456.79998779296875,1001.0,60.900001525878906
2022-01-24 16:00:00,290.79998779296875,906.0,49.599998474121094
2022-01-24 18:00:00,573.2999877929688,1046.0,66.9000015258789
2022-01-24 19:00:00,626.5999755859375,1063.0,68.4000015258789
2022-01-24 20:00:00,614.5,1057.0,68.0
2022-01-24 21:00:00,537.5999755859375,1031.0,64.30000305175781
2022-01-24 23:00:00,205.5,510.0,95.5
2022-01-25 01:00:00,0.0,0.0,0.0
2022-01-25 05:00:00,0.0,0.0,0.0
2022-01-25 23:00:00,229.89999389648438,900.0,42.20000076293945
2022-01-26 02:00:00,0.0,0.0,0.0
2022-01-25 06:00:00,0.0,0.0,0.0
2022-01-25 07:00:00,0.0,0.0,0.0
2022-01-25 10:00:00,0.0,0.0,0.0
2022-01-25 09:00:00,0.0,0.0,0.0
2022-01-25 08:00:00,0.0,0.0,0.0
2022-01-25 12:00:00,0.0,0.0,0.0
2022-01-25 13:00:00,0.0,0.0,0.0
2022-01-25 11:00:00,0.0,0.0,0.0
2022-01-26 05:00:00,0.0,0.0,0.0
2022-01-25 14:00:00,0.0,0.0,0.0
2022-01-26 04:00:00,0.0,0.0,0.0
2022-01-25 15:00:00,79.80000305175781,63.0,73.0999984741211
2022-01-25 17:00:00,300.0,0.0,299.8999938964844
2022-01-25 16:00:00,199.60000610351562,1.0,199.1999969482422
2022-01-25 18:00:00,502.0,84.0,461.1000061035156
2022-01-25 19:00:00,571.4000244140625,232.0,448.70001220703125
2022-01-25 20:00:00,561.9000244140625,487.0,308.29998779296875
2022-01-25 21:00:00,469.0,295.0,332.5
2022-01-25 22:00:00,391.0,670.0,151.0
2022-01-26 00:00:00,31.600000381469727,3.0,31.5
2022-01-26 01:00:00,0.0,0.0,0.0
2022-01-26 03:00:00,0.0,0.0,0.0
2022-01-26 22:00:00,418.5,992.0,57.5
2022-01-27 03:00:00,0.0,0.0,0.0
2022-01-26 06:00:00,0.0,0.0,0.0
2022-01-26 08:00:00,0.0,0.0,0.0
2022-01-26 07:00:00,0.0,0.0,0.0
2022-01-26 10:00:00,0.0,0.0,0.0
2022-01-26 11:00:00,0.0,0.0,0.0
2022-01-26 13:00:00,0.0,0.0,0.0
2022-01-26 12:00:00,0.0,0.0,0.0
2022-01-26 09:00:00,0.0,0.0,0.0
2022-01-27 04:00:00,0.0,0.0,0.0
2022-01-27 05:00:00,0.0,0.0,0.0
2022-01-26 14:00:00,0.0,0.0,0.0
2022-01-26 15:00:00,104.19999694824219,691.2999877929688,28.899999618530273
2022-01-26 16:00:00,308.29998779296875,952.0,50.20000076293945
2022-01-26 17:00:00,480.70001220703125,1045.0,61.29999923706055
2022-01-26 18:00:00,601.7999877929688,1089.0,67.69999694824219
2022-01-26 19:00:00,654.7999877929688,1099.0,69.69999694824219
2022-01-26 20:00:00,639.2999877929688,1089.0,68.5999984741211
2022-01-26 21:00:00,558.7000122070312,1059.0,64.5999984741211
2022-01-26 23:00:00,235.6999969482422,900.0,45.0
2022-01-27 00:00:00,39.099998474121094,414.0,17.600000381469727
2022-01-27 01:00:00,0.0,0.0,0.0
2022-01-27 02:00:00,0.0,0.0,0.0
2022-01-27 22:00:00,423.6000061035156,980.0,63.5
2022-01-28 01:00:00,0.0,0.0,0.0
2022-01-28 02:00:00,0.0,0.0,0.0
2022-01-28 03:00:00,0.0,0.0,0.0
2022-01-27 06:00:00,0.0,0.0,0.0
2022-01-27 08:00:00,0.0,0.0,0.0
2022-01-27 09:00:00,0.0,0.0,0.0
2022-01-27 07:00:00,0.0,0.0,0.0
2022-01-27 13:00:00,0.0,0.0,0.0
2022-01-27 12:00:00,0.0,0.0,0.0
2022-01-27 10:00:00,0.0,0.0,0.0
2022-01-27 11:00:00,0.0,0.0,0.0
2022-01-28 04:00:00,0.0,0.0,0.0
2022-01-28 05:00:00,0.0,0.0,0.0
2022-01-27 14:00:00,0.0,0.0,0.0
2022-01-27 15:00:00,102.4000015258789,261.6000061035156,73.30000305175781
2022-01-27 16:00:00,291.29998779296875,693.0,101.5999984741211
2022-01-27 17:00:00,439.5,435.0,263.5
2022-01-27 18:00:00,465.5,16.0,457.70001220703125
2022-01-27 19:00:00,523.5999755859375,38.0,503.1000061035156
2022-01-27 20:00:00,567.0,240.0,440.5
2022-01-27 21:00:00,516.7000122070312,413.0,322.3999938964844
2022-01-27 23:00:00,241.10000610351562,840.0,50.599998474121094
2022-01-28 00:00:00,43.20000076293945,440.0,18.899999618530273
2022-01-28 22:00:00,431.0,1006.0,57.20000076293945
2022-01-29 01:00:00,0.0,0.0,0.0
2022-01-29 02:00:00,0.0,0.0,0.0
2022-01-29 04:00:00,0.0,0.0,0.0
2022-01-28 07:00:00,0.0,0.0,0.0
2022-01-28 06:00:00,0.0,0.0,0.0
2022-01-28 12:00:00,0.0,0.0,0.0
2022-01-28 11:00:00,0.0,0.0,0.0
2022-01-28 08:00:00,0.0,0.0,0.0
2022-01-28 13:00:00,0.0,0.0,0.0
2022-01-28 10:00:00,0.0,0.0,0.0
2022-01-28 09:00:00,0.0,0.0,0.0
2022-01-29 05:00:00,0.0,0.0,0.0
2022-01-28 14:00:00,0.0,0.0,0.0
2022-01-28 15:00:00,107.30000305175781,685.0,29.399999618530273
2022-01-28 16:00:00,308.8999938964844,933.0,50.70000076293945
2022-01-29 03:00:00,0.0,0.0,0.0
2022-01-28 17:00:00,481.0,1029.0,61.599998474121094
2022-01-28 18:00:00,599.9000244140625,1071.0,67.30000305175781
2022-01-28 19:00:00,655.7000122070312,1086.0,69.5
2022-01-28 20:00:00,644.2000122070312,1082.0,68.80000305175781
2022-01-28 21:00:00,566.0999755859375,1056.0,65.0
2022-01-28 23:00:00,248.60000610351562,885.0,45.20000076293945
2022-01-29 00:00:00,47.29999923706055,473.0,19.299999237060547
2022-01-29 22:00:00,438.29998779296875,1010.0,57.900001525878906
2022-01-29 23:00:00,254.0,890.0,45.5
2022-01-30 02:00:00,0.0,0.0,0.0
2022-01-30 03:00:00,0.0,0.0,0.0
2022-01-29 13:00:00,0.0,0.0,0.0
2022-01-29 08:00:00,0.0,0.0,0.0
2022-01-29 07:00:00,0.0,0.0,0.0
2022-01-29 11:00:00,0.0,0.0,0.0
2022-01-29 12:00:00,0.0,0.0,0.0
2022-01-29 06:00:00,0.0,0.0,0.0
2022-01-29 10:00:00,0.0,0.0,0.0
2022-01-29 09:00:00,0.0,0.0,0.0
2022-01-29 14:00:00,0.0,0.0,0.0
2022-01-30 04:00:00,0.0,0.0,0.0
2022-01-29 15:00:00,112.80000305175781,709.0,30.299999237060547
2022-01-29 16:00:00,318.29998779296875,955.0,51.29999923706055
2022-01-29 17:00:00,492.8999938964844,1049.0,62.20000076293945
2022-01-29 18:00:00,614.7999877929688,1091.0,68.5999984741211
2022-01-29 19:00:00,670.5,1105.0,70.0
2022-01-29 20:00:00,660.4000244140625,1103.0,69.19999694824219
2022-01-29 21:00:00,577.2999877929688,1070.0,65.4000015258789
2022-01-30 00:00:00,51.79999923706055,502.0,20.200000762939453
2022-01-30 01:00:00,0.0,0.0,0.0
2022-01-30 05:00:00,0.0,0.0,0.0
2022-01-30 22:00:00,451.3999938964844,1040.0,57.79999923706055
2022-01-31 00:00:00,56.79999923706055,536.0,21.0
2022-01-31 01:00:00,0.0,0.0,0.0
2022-01-30 07:00:00,0.0,0.0,0.0
2022-01-30 13:00:00,0.0,0.0,0.0
2022-01-30 06:00:00,0.0,0.0,0.0
2022-01-30 09:00:00,0.0,0.0,0.0
2022-01-30 08:00:00,0.0,0.0,0.0
2022-01-30 11:00:00,0.0,0.0,0.0
2022-01-30 10:00:00,0.0,0.0,0.0
2022-01-30 12:00:00,0.0,0.0,0.0
2022-01-30 14:00:00,0.0,0.0,0.0
2022-01-30 15:00:00,117.69999694824219,735.0,30.299999237060547
2022-01-30 16:00:00,325.70001220703125,972.0,50.900001525878906
2022-01-31 04:00:00,0.0,0.0,0.0
2022-01-30 17:00:00,501.5,1062.0,62.0
2022-01-30 18:00:00,626.2000122070312,1106.0,68.5
2022-01-30 19:00:00,682.0999755859375,1119.0,69.80000305175781
2022-01-30 20:00:00,668.0999755859375,1110.0,68.9000015258789
2022-01-30 21:00:00,588.2000122070312,1083.0,65.19999694824219
2022-01-30 23:00:00,264.29998779296875,919.0,45.70000076293945
2022-01-31 02:00:00,0.0,0.0,0.0
2022-01-31 03:00:00,0.0,0.0,0.0
2022-01-31 05:00:00,0.0,0.0,0.0
2022-01-31 22:00:00,442.70001220703125,1000.0,58.79999923706055
2022-02-01 01:00:00,0.0,0.0,0.0
2022-02-01 02:00:00,0.0,0.0,0.0
2022-02-01 03:00:00,0.0,0.0,0.0
2022-02-01 04:00:00,0.0,0.0,0.0
2022-01-31 12:00:00,0.0,0.0,0.0
2022-01-31 09:00:00,0.0,0.0,0.0
2022-01-31 10:00:00,0.0,0.0,0.0
2022-01-31 06:00:00,0.0,0.0,0.0
2022-01-31 08:00:00,0.0,0.0,0.0
2022-01-31 07:00:00,0.0,0.0,0.0
2022-01-31 11:00:00,0.0,0.0,0.0
2022-01-31 13:00:00,0.0,0.0,0.0
2022-01-31 14:00:00,0.0,0.0,0.0
2022-02-01 05:00:00,0.0,0.0,0.0
2022-01-31 15:00:00,120.30000305175781,737.0,30.600000381469727
2022-01-31 16:00:00,321.0,815.0,88.19999694824219
2022-01-31 17:00:00,489.20001220703125,823.0,145.6999969482422
2022-01-31 19:00:00,631.9000244140625,558.0,324.29998779296875
2022-01-31 18:00:00,580.2000122070312,562.0,295.0
2022-01-31 20:00:00,655.0999755859375,1078.0,68.69999694824219
2022-01-31 21:00:00,575.9000244140625,1049.0,65.4000015258789
2022-01-31 23:00:00,261.29998779296875,890.0,46.70000076293945
2022-02-01 00:00:00,58.20000076293945,500.0,21.899999618530273
2022-02-01 22:00:00,375.6000061035156,270.0,270.79998779296875
2022-02-01 23:00:00,185.89999389648438,70.0,169.8000030517578
2022-02-02 03:00:00,0.0,0.0,0.0
2022-02-02 05:00:00,0.0,0.0,0.0
2022-02-01 08:00:00,0.0,0.0,0.0
2022-02-01 10:00:00,0.0,0.0,0.0
2022-02-01 06:00:00,0.0,0.0,0.0
2022-02-01 11:00:00,0.0,0.0,0.0
2022-02-01 13:00:00,0.0,0.0,0.0
2022-02-01 09:00:00,0.0,0.0,0.0
2022-02-01 07:00:00,0.0,0.0,0.0
2022-02-01 12:00:00,0.0,0.0,0.0
2022-02-02 02:00:00,0.0,0.0,0.0
2022-02-01 14:00:00,0.0,0.0,0.0
2022-02-01 15:00:00,99.4000015258789,88.0,88.5
2022-02-01 16:00:00,283.0,277.0,202.8000030517578
2022-02-01 17:00:00,394.70001220703125,30.0,382.20001220703125
2022-02-02 04:00:00,0.0,0.0,0.0
2022-02-01 18:00:00,479.20001220703125,115.0,420.6000061035156
2022-02-01 19:00:00,601.4000244140625,330.0,418.29998779296875
2022-02-01 20:00:00,431.29998779296875,0.0,431.20001220703125
2022-02-01 21:00:00,454.1000061035156,62.0,423.5
2022-02-02 00:00:00,38.5,0.0,38.5
2022-02-02 01:00:00,0.0,0.0,0.0
2022-02-02 22:00:00,280.20001220703125,0.0,280.20001220703125
2022-02-03 01:00:00,0.0,0.0,0.0
2022-02-03 02:00:00,0.0,0.0,0.0
2022-02-03 03:00:00,0.0,0.0,0.0
2022-02-03 05:00:00,0.0,0.0,0.0
2022-02-02 06:00:00,0.0,0.0,0.0
2022-02-02 08:00:00,0.0,0.0,0.0
2022-02-02 12:00:00,0.0,0.0,0.0
2022-02-02 11:00:00,0.0,0.0,0.0
2022-02-02 07:00:00,0.0,0.0,0.0
2022-02-02 13:00:00,0.0,0.0,0.0
2022-02-02 09:00:00,0.0,0.0,0.0
2022-02-02 10:00:00,0.0,0.0,0.0
2022-02-03 04:00:00,0.0,0.0,0.0
2022-02-02 14:00:00,0.0,0.0,0.0
2022-02-02 15:00:00,40.79999923706055,0.0,40.79999923706055
2022-02-02 16:00:00,228.8000030517578,6.0,227.10000610351562
2022-02-02 17:00:00,479.8999938964844,637.0,209.60000610351562
2022-02-02 18:00:00,558.7999877929688,189.0,461.20001220703125
2022-02-02 19:00:00,652.2999877929688,558.0,340.5
2022-02-02 20:00:00,614.2000122070312,394.0,396.8999938964844
2022-02-02 21:00:00,554.7999877929688,536.0,289.6000061035156
2022-02-02 23:00:00,143.5,0.0,143.5
2022-02-03 00:00:00,51.29999923706055,19.0,49.79999923706055
2022-02-03 22:00:00,464.70001220703125,1020.0,60.20000076293945
2022-02-04 03:00:00,0.0,0.0,0.0
2022-02-03 07:00:00,0.0,0.0,0.0
2022-02-03 12:00:00,0.0,0.0,0.0
2022-02-03 11:00:00,0.0,0.0,0.0
2022-02-03 06:00:00,0.0,0.0,0.0
2022-02-03 13:00:00,0.0,0.0,0.0
2022-02-03 10:00:00,0.0,0.0,0.0
2022-02-03 09:00:00,0.0,0.0,0.0
2022-02-03 08:00:00,0.0,0.0,0.0
2022-02-04 04:00:00,0.0,0.0,0.0
2022-02-03 14:00:00,0.0,0.0,0.0
2022-02-04 05:00:00,0.0,0.0,0.0
2022-02-03 15:00:00,128.5,732.2000122070312,33.099998474121094
2022-02-03 16:00:00,336.6000061035156,945.0,57.5
2022-02-03 17:00:00,509.0,992.0,84.5
2022-02-03 18:00:00,634.0999755859375,1086.0,70.4000015258789
2022-02-03 19:00:00,691.4000244140625,1075.0,86.19999694824219
2022-02-03 20:00:00,680.7000122070312,1096.0,71.0999984741211
2022-02-03 21:00:00,602.7999877929688,1065.0,71.0
2022-02-03 23:00:00,278.20001220703125,905.0,48.400001525878906
2022-02-04 00:00:00,70.5,560.0,24.399999618530273
2022-02-04 01:00:00,0.0,0.0,0.0
2022-02-04 02:00:00,0.0,0.0,0.0
2022-02-05 00:00:00,72.19999694824219,549.0,25.0
2022-02-05 01:00:00,0.0,0.0,0.0
2022-02-05 02:00:00,0.0,0.0,0.0
2022-02-04 12:00:00,0.0,0.0,0.0
2022-02-04 08:00:00,0.0,0.0,0.0
2022-02-04 06:00:00,0.0,0.0,0.0
2022-02-04 09:00:00,0.0,0.0,0.0
2022-02-04 07:00:00,0.0,0.0,0.0
2022-02-04 10:00:00,0.0,0.0,0.0
2022-02-04 11:00:00,0.0,0.0,0.0
2022-02-04 13:00:00,0.0,0.0,0.0
2022-02-05 05:00:00,0.0,0.0,0.0
2022-02-05 04:00:00,0.0,0.0,0.0
2022-02-04 14:00:00,0.0,0.0,0.0
2022-02-04 15:00:00,126.30000305175781,699.2000122070312,33.0
2022-02-04 16:00:00,331.70001220703125,933.0,53.099998474121094
2022-02-04 17:00:00,506.6000061035156,1025.0,64.0999984741211
2022-02-04 18:00:00,630.2000122070312,1070.0,70.5
2022-02-04 19:00:00,688.2000122070312,1086.0,72.19999694824219
2022-02-04 20:00:00,677.7000122070312,1081.0,71.9000015258789
2022-02-04 21:00:00,598.4000244140625,1053.0,68.0999984741211
2022-02-04 22:00:00,460.29998779296875,1000.0,60.900001525878906
2022-02-04 23:00:00,277.5,889.0,48.29999923706055
2022-02-05 03:00:00,0.0,0.0,0.0
2022-02-05 22:00:00,463.8999938964844,996.0,61.0
2022-02-06 00:00:00,76.69999694824219,567.0,25.799999237060547
2022-02-06 01:00:00,0.0,0.0,0.0
2022-02-06 02:00:00,0.0,0.0,0.0
2022-02-06 03:00:00,0.0,0.0,0.0
2022-02-05 12:00:00,0.0,0.0,0.0
2022-02-05 07:00:00,0.0,0.0,0.0
2022-02-05 06:00:00,0.0,0.0,0.0
2022-02-05 11:00:00,0.0,0.0,0.0
2022-02-05 13:00:00,0.0,0.0,0.0
2022-02-05 09:00:00,0.0,0.0,0.0
2022-02-05 08:00:00,0.0,0.0,0.0
2022-02-05 10:00:00,0.0,0.0,0.0
2022-02-05 14:00:00,0.0,0.0,0.0
2022-02-06 04:00:00,0.0,0.0,0.0
2022-02-05 15:00:00,131.10000610351562,712.0,33.79999923706055
2022-02-05 16:00:00,334.1000061035156,928.0,53.5
2022-02-05 17:00:00,507.20001220703125,1017.0,64.30000305175781
2022-02-05 18:00:00,628.0,1058.0,70.30000305175781
2022-02-05 19:00:00,686.5999755859375,1076.0,72.0
2022-02-05 20:00:00,675.9000244140625,1070.0,71.69999694824219
2022-02-05 21:00:00,599.7999877929688,1045.0,69.30000305175781
2022-02-05 23:00:00,281.29998779296875,890.0,49.099998474121094
2022-02-06 05:00:00,0.0,0.0,0.0
2022-02-07 02:00:00,0.0,0.0,0.0
2022-02-07 04:00:00,0.0,0.0,0.0
2022-02-06 13:00:00,0.0,0.0,0.0
2022-02-06 08:00:00,0.0,0.0,0.0
2022-02-06 07:00:00,0.0,0.0,0.0
2022-02-06 11:00:00,0.0,0.0,0.0
2022-02-06 10:00:00,0.0,0.0,0.0
2022-02-06 09:00:00,0.0,0.0,0.0
2022-02-06 06:00:00,0.0,0.0,0.0
2022-02-06 12:00:00,0.0,0.0,0.0
2022-02-06 14:00:00,0.0,0.0,0.0
2022-02-07 05:00:00,0.0,0.0,0.0
2022-02-06 15:00:00,134.5,719.0999755859375,34.0
2022-02-06 16:00:00,344.0,949.0,53.79999923706055
2022-02-06 17:00:00,521.0,1038.0,65.0999984741211
2022-02-06 18:00:00,641.7999877929688,1074.0,71.0
2022-02-06 19:00:00,698.5999755859375,1087.0,73.30000305175781
2022-02-06 20:00:00,683.0999755859375,1029.0,97.5999984741211
2022-02-06 21:00:00,609.2999877929688,1065.0,64.19999694824219
2022-02-06 22:00:00,471.6000061035156,1002.0,62.0
2022-02-06 23:00:00,285.0,855.0,57.5
2022-02-07 00:00:00,79.5999984741211,560.0,26.899999618530273
2022-02-07 01:00:00,0.0,0.0,0.0
2022-02-07 03:00:00,0.0,0.0,0.0
2022-02-07 22:00:00,475.29998779296875,1002.0,61.599998474121094
2022-02-08 01:00:00,0.0,0.0,0.0
2022-02-08 02:00:00,0.0,0.0,0.0
2022-02-07 12:00:00,0.0,0.0,0.0
2022-02-07 08:00:00,0.0,0.0,0.0
2022-02-07 11:00:00,0.0,0.0,0.0
2022-02-07 06:00:00,0.0,0.0,0.0
2022-02-07 07:00:00,0.0,0.0,0.0
2022-02-07 13:00:00,0.0,0.0,0.0
2022-02-07 10:00:00,0.0,0.0,0.0
2022-02-07 09:00:00,0.0,0.0,0.0
2022-02-08 04:00:00,0.0,0.0,0.0
2022-02-08 05:00:00,0.0,0.0,0.0
2022-02-07 14:00:00,0.0,0.0,0.0
2022-02-07 15:00:00,137.10000610351562,719.2000122070312,34.099998474121094
2022-02-07 16:00:00,343.8999938964844,937.0,54.0
2022-02-07 17:00:00,520.9000244140625,1029.0,65.0999984741211
2022-02-07 18:00:00,644.2000122070312,1071.0,70.9000015258789
2022-02-07 19:00:00,702.2000122070312,1085.0,73.0999984741211
2022-02-07 20:00:00,690.7000122070312,1078.0,72.5999984741211
2022-02-07 21:00:00,611.7999877929688,1051.0,69.0
2022-02-07 23:00:00,292.0,897.0,49.599998474121094
2022-02-08 00:00:00,84.5,590.0,27.299999237060547
2022-02-08 03:00:00,0.0,0.0,0.0
2022-02-08 22:00:00,491.5,1030.0,61.400001525878906
2022-02-09 00:00:00,91.0999984741211,619.0,28.299999237060547
2022-02-09 02:00:00,0.0,0.0,0.0
2022-02-09 03:00:00,0.0,0.0,0.0
2022-02-08 10:00:00,0.0,0.0,0.0
2022-02-08 12:00:00,0.0,0.0,0.0
2022-02-08 09:00:00,0.0,0.0,0.0
2022-02-08 06:00:00,0.0,0.0,0.0
2022-02-08 11:00:00,0.0,0.0,0.0
2022-02-08 08:00:00,0.0,0.0,0.0
2022-02-08 13:00:00,0.0,0.0,0.0
2022-02-08 07:00:00,0.0,0.0,0.0
2022-02-09 04:00:00,0.0,0.0,0.0
2022-02-09 05:00:00,0.0,0.0,0.0
2022-02-08 14:00:00,0.0,0.0,0.0
2022-02-08 15:00:00,138.8000030517578,724.0,32.70000076293945
2022-02-08 16:00:00,344.6000061035156,926.0,54.599998474121094
2022-02-08 17:00:00,522.4000244140625,1021.0,65.80000305175781
2022-02-08 18:00:00,652.7000122070312,1078.0,71.0
2022-02-08 19:00:00,711.5,1093.0,73.30000305175781
2022-02-08 20:00:00,703.4000244140625,1092.0,72.5999984741211
2022-02-08 21:00:00,627.5999755859375,1073.0,68.80000305175781
2022-02-08 23:00:00,306.5,940.0,50.0
2022-02-09 01:00:00,0.0,0.0,0.0
2022-02-09 22:00:00,483.79998779296875,967.0,75.9000015258789
2022-02-10 00:00:00,89.19999694824219,589.0,27.100000381469727
2022-02-10 01:00:00,0.0,0.0,0.0
2022-02-10 02:00:00,0.0,0.0,0.0
2022-02-09 12:00:00,0.0,0.0,0.0
2022-02-09 06:00:00,0.0,0.0,0.0
2022-02-09 10:00:00,0.0,0.0,0.0
2022-02-09 08:00:00,0.0,0.0,0.0
2022-02-09 07:00:00,0.0,0.0,0.0
2022-02-09 11:00:00,0.0,0.0,0.0
2022-02-09 13:00:00,0.0,0.0,0.0
2022-02-09 09:00:00,0.0,0.0,0.0
2022-02-09 14:00:00,0.0,0.0,0.0
2022-02-10 03:00:00,0.0,0.0,0.0
2022-02-10 04:00:00,0.0,0.0,0.0
2022-02-09 15:00:00,140.10000610351562,712.0,33.20000076293945
2022-02-09 16:00:00,344.5,691.0,125.5
2022-02-09 17:00:00,472.6000061035156,379.0,301.6000061035156
2022-02-09 18:00:00,585.2999877929688,369.0,384.5
2022-02-09 19:00:00,678.2000122070312,818.0,196.6999969482422
2022-02-09 20:00:00,673.0999755859375,867.0,168.39999389648438
2022-02-09 21:00:00,604.7000122070312,936.0,113.0
2022-02-09 23:00:00,294.20001220703125,873.0,51.29999923706055
2022-02-10 05:00:00,0.0,0.0,0.0
2022-02-11 03:00:00,0.0,0.0,0.0
2022-02-11 04:00:00,0.0,0.0,0.0
2022-02-10 06:00:00,0.0,0.0,0.0
2022-02-10 08:00:00,0.0,0.0,0.0
2022-02-10 07:00:00,0.0,0.0,0.0
2022-02-10 10:00:00,0.0,0.0,0.0
2022-02-10 12:00:00,0.0,0.0,0.0
2022-02-10 13:00:00,0.0,0.0,0.0
2022-02-10 09:00:00,0.0,0.0,0.0
2022-02-10 11:00:00,0.0,0.0,0.0
2022-02-11 05:00:00,0.0,0.0,0.0
2022-02-10 14:00:00,0.0,0.0,0.0
2022-02-10 15:00:00,145.5,713.5999755859375,35.79999923706055
2022-02-10 16:00:00,348.6000061035156,914.0,55.5
2022-02-10 17:00:00,518.5,994.0,65.9000015258789
2022-02-10 18:00:00,639.7999877929688,1028.0,76.4000015258789
2022-02-10 19:00:00,684.2000122070312,876.0,164.60000610351562
2022-02-10 20:00:00,687.7999877929688,1047.0,73.5
2022-02-10 21:00:00,617.9000244140625,1022.0,76.5
2022-02-10 22:00:00,482.0,985.0,62.400001525878906
2022-02-10 23:00:00,298.0,850.0,56.5
2022-02-11 00:00:00,92.80000305175781,580.0,29.0
2022-02-11 01:00:00,0.0,0.0,0.0
2022-02-11 02:00:00,0.0,0.0,0.0
2022-02-12 00:00:00,93.19999694824219,400.0,48.900001525878906
2022-02-12 02:00:00,0.0,0.0,0.0
2022-02-12 05:00:00,0.0,0.0,0.0
2022-02-11 10:00:00,0.0,0.0,0.0
2022-02-11 11:00:00,0.0,0.0,0.0
2022-02-11 12:00:00,0.0,0.0,0.0
2022-02-11 08:00:00,0.0,0.0,0.0
2022-02-11 07:00:00,0.0,0.0,0.0
2022-02-11 09:00:00,0.0,0.0,0.0
2022-02-11 13:00:00,0.0,0.0,0.0
2022-02-11 06:00:00,0.0,0.0,0.0
2022-02-12 03:00:00,0.0,0.0,0.0
2022-02-12 04:00:00,0.0,0.0,0.0
2022-02-11 14:00:00,0.0,0.0,0.0
2022-02-11 15:00:00,148.8000030517578,707.5,37.400001525878906
2022-02-11 16:00:00,355.3999938964844,922.0,56.099998474121094
2022-02-11 17:00:00,532.7999877929688,1016.0,66.0
2022-02-11 18:00:00,655.2999877929688,1057.0,71.5999984741211
2022-02-11 19:00:00,712.5999755859375,1058.0,80.5
2022-02-11 20:00:00,708.4000244140625,1071.0,75.30000305175781
2022-02-11 21:00:00,632.4000244140625,1051.0,71.0
